image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
40,network_graph,0.8,0.12185464305637053,0.40934104,0.03333333333333333,networked,"Network graph with 65 nodes and 50 edges, density 0.02",65.0,50.0,0.02403846153846154,1.5384615384615385,False,"Zone of Proximal Development, Circular Diagram, elements: Concentric circles with labels: 'Current Ability' in the center, surrounded by 'Ability + Assistance', then 'Inability', and the outermost circle labeled 'Zone of Proximal Development'.","Zone of Proximal Development, Circular Diagram, elements: Concentric circles with labels: 'Current Ability' in the center, surrounded by 'Ability + Assistance', then 'Inability', and the outermost circle labeled 'Zone of Proximal Development'. [Visual Analysis: Network graph with 65 nodes and 50 edges, density 0.02]",,,,,,,,
41,network_graph,0.8,0.3334770999978448,0.38908744,0.27561247216035634,networked,"Network graph with 107 nodes and 131 edges, density 0.02",107.0,131.0,0.023099982366425676,2.4485981308411215,True,"Porter's Value Chain Analysis, Flow Diagram, elements: Two horizontal sections with 'Supporting activities' and 'Primary activities', each containing labeled boxes for activities, and margins indicated on the right.","Porter's Value Chain Analysis, Flow Diagram, elements: Two horizontal sections with 'Supporting activities' and 'Primary activities', each containing labeled boxes for activities, and margins indicated on the right. [Visual Analysis: Network graph with 107 nodes and 131 edges, density 0.02]",,,,,,,,
42,network_graph,0.8,0.4474992248712174,0.5385277,0.35,networked,"Network graph with 190 nodes and 293 edges, density 0.02",190.0,293.0,0.016318574213311055,3.0842105263157893,True,"Original vs Revised Bloom's Taxonomy, Pyramid Diagram, elements: Pyramid structure with two layers: original taxonomy with levels labeled from Knowledge to Evaluation; revised taxonomy with levels labeled from Remember to Create, demonstrating a shift from nouns to verbs.","Original vs Revised Bloom's Taxonomy, Pyramid Diagram, elements: Pyramid structure with two layers: original taxonomy with levels labeled from Knowledge to Evaluation; revised taxonomy with levels labeled from Remember to Create, demonstrating a shift from nouns to verbs. [Visual Analysis: Network graph with 190 nodes and 293 edges, density 0.02]",,,,,,,,
43,network_graph,0.8,0.4459426830116376,0.40207922,0.3452932098765432,networked,"Network graph with 277 nodes and 533 edges, density 0.01",277.0,533.0,0.013943389316172238,3.848375451263538,True,"VARK Learning Styles, Circular Diagram, elements: Four quadrants labeled: Visual, Aural, Read/Write, and Kinesthetic, with a central figure representing different learning styles, and teaching tips provided for each style.","VARK Learning Styles, Circular Diagram, elements: Four quadrants labeled: Visual, Aural, Read/Write, and Kinesthetic, with a central figure representing different learning styles, and teaching tips provided for each style. [Visual Analysis: Network graph with 277 nodes and 533 edges, density 0.01]",,,,,,,,
44,network_graph,0.8,0.11746181013841833,0.15696178,0.125,networked,"Network graph with 44 nodes and 55 edges, density 0.06",44.0,55.0,0.05813953488372093,2.5,True,"Trie Data Structure, Tree Diagram, elements: Tree structure with nodes labeled as 'Root', 'b', 'e', 't', and branching to various sub-nodes representing character sequences, showcasing the hierarchical relationship of prefixes.","Trie Data Structure, Tree Diagram, elements: Tree structure with nodes labeled as 'Root', 'b', 'e', 't', and branching to various sub-nodes representing character sequences, showcasing the hierarchical relationship of prefixes. [Visual Analysis: Network graph with 44 nodes and 55 edges, density 0.06]",,,,,,,,
45,network_graph,0.8,0.1612310565296669,0.34096465,0.07611637347767253,networked,"Network graph with 62 nodes and 98 edges, density 0.05",62.0,98.0,0.05182443151771549,3.161290322580645,True,"PESTEL Analysis, Circular Diagram, elements: Central label 'PESTEL ANALYSE' surrounded by six circles, each labeled with a factor: 'Sociale faktorer', 'Økonomiske faktorer', 'Politiske faktorer', 'Lovmæssige faktorer', 'Miljømæssige faktorer', 'Teknologiske faktorer'.","PESTEL Analysis, Circular Diagram, elements: Central label 'PESTEL ANALYSE' surrounded by six circles, each labeled with a factor: 'Sociale faktorer', 'Økonomiske faktorer', 'Politiske faktorer', 'Lovmæssige faktorer', 'Miljømæssige faktorer', 'Teknologiske faktorer'. [Visual Analysis: Network graph with 62 nodes and 98 edges, density 0.05]",,,,,,,,
46,pie_chart,0.9,0.2334775261947396,0.44116718,0.4010989010989011,radial,"Pie chart with 18 segments, labeled",,,,,,"Introduction to Keynesian Theory, Flow Diagram, elements: Circular flow with numbered points connected by lines, labeled: 1. Historical Context, 2. Aggregate Demand and Consumption, 3. Government Intervention, 4. The Multiplier Effect, 5. Criticisms and Limitations, with each point represented by a colored circle.","Introduction to Keynesian Theory, Flow Diagram, elements: Circular flow with numbered points connected by lines, labeled: 1. Historical Context, 2. Aggregate Demand and Consumption, 3. Government Intervention, 4. The Multiplier Effect, 5. Criticisms and Limitations, with each point represented by a colored circle. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
47,network_graph,0.8,0.45421894991453643,0.5077621,0.7728706624605678,networked,"Network graph with 136 nodes and 241 edges, density 0.03",136.0,241.0,0.026252723311546843,3.5441176470588234,True,"Content Types for Marketing Funnel, Grid, elements: Three rows labeled 'Top of the funnel', 'Middle of the funnel', and 'Bottom of the funnel'. Four columns categorized as Visual, Auditory, Read/write, and Kinaesthetic, each containing specific content examples related to the funnel stages.","Content Types for Marketing Funnel, Grid, elements: Three rows labeled 'Top of the funnel', 'Middle of the funnel', and 'Bottom of the funnel'. Four columns categorized as Visual, Auditory, Read/write, and Kinaesthetic, each containing specific content examples related to the funnel stages. [Visual Analysis: Network graph with 136 nodes and 241 edges, density 0.03]",,,,,,,,
48,network_graph,0.8,0.2027820031002251,0.4014301,0.2128482972136223,networked,"Network graph with 125 nodes and 75 edges, density 0.01",125.0,75.0,0.00967741935483871,1.2,False,"Aggregate Demand and Supply Analysis, Economic Model Diagram, elements: Two axes labeled 'Price level' and 'Real GDP per year'. Lines representing AD and SRAS for 1929 and 1933, LRAS as a vertical line, with points of intersection indicating equilibrium. Price levels P1929 and P1933 indicated with horizontal dashed lines.","Aggregate Demand and Supply Analysis, Economic Model Diagram, elements: Two axes labeled 'Price level' and 'Real GDP per year'. Lines representing AD and SRAS for 1929 and 1933, LRAS as a vertical line, with points of intersection indicating equilibrium. Price levels P1929 and P1933 indicated with horizontal dashed lines. [Visual Analysis: Network graph with 125 nodes and 75 edges, density 0.01]",,,,,,,,
49,network_graph,0.8,0.12084126802721806,0.11166036,0.10084427767354597,networked,"Network graph with 9 nodes and 54 edges, density 1.50",9.0,54.0,1.5,12.0,True,"Tax Rate Impact on Revenues, Curved Graph, elements: Curved graph with Tax Rate on the vertical axis (0% to 100%) and Revenues ($) on the horizontal axis. A shaded area indicates prohibitive tax rates affecting revenues.","Tax Rate Impact on Revenues, Curved Graph, elements: Curved graph with Tax Rate on the vertical axis (0% to 100%) and Revenues ($) on the horizontal axis. A shaded area indicates prohibitive tax rates affecting revenues. [Visual Analysis: Network graph with 9 nodes and 54 edges, density 1.50]",,,,,,,,
50,network_graph,0.8,0.2675429940414644,0.41798204,0.15,networked,"Network graph with 82 nodes and 163 edges, density 0.05",82.0,163.0,0.04908160192713038,3.975609756097561,True,"ADDIE Model, Flowchart, elements: Circular flow with five labeled steps: 01 Analysis, 02 Design, 03 Development, 04 Implementation, 05 Evaluation, interconnected with arrows.","ADDIE Model, Flowchart, elements: Circular flow with five labeled steps: 01 Analysis, 02 Design, 03 Development, 04 Implementation, 05 Evaluation, interconnected with arrows. [Visual Analysis: Network graph with 82 nodes and 163 edges, density 0.05]",,,,,,,,
51,network_graph,0.8,0.1923912002582214,0.35985002,0.10416666666666666,networked,"Network graph with 87 nodes and 171 edges, density 0.05",87.0,171.0,0.04570970328789094,3.9310344827586206,True,"PESTLE Analysis Model Framework, Circular Flow Diagram, elements: Central circle labeled 'PESTLE ANALYSIS' with six surrounding circles representing factors: Political, Economic, Social, Technological, Legal, and Environmental.","PESTLE Analysis Model Framework, Circular Flow Diagram, elements: Central circle labeled 'PESTLE ANALYSIS' with six surrounding circles representing factors: Political, Economic, Social, Technological, Legal, and Environmental. [Visual Analysis: Network graph with 87 nodes and 171 edges, density 0.05]",,,,,,,,
52,network_graph,0.8,0.3330548042860116,0.5422596,0.0625,networked,"Network graph with 122 nodes and 151 edges, density 0.02",122.0,151.0,0.02045793252946755,2.4754098360655736,True,"Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure with five layers labeled from bottom to top: Physiological needs, Safety needs, Love and belonging, Esteem, Self-actualization, with descriptions of each need.","Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure with five layers labeled from bottom to top: Physiological needs, Safety needs, Love and belonging, Esteem, Self-actualization, with descriptions of each need. [Visual Analysis: Network graph with 122 nodes and 151 edges, density 0.02]",,,,,,,,
53,network_graph,0.8,0.26926527665219885,0.48764092,0.022321428571428572,networked,"Network graph with 169 nodes and 130 edges, density 0.01",169.0,130.0,0.009157509157509158,1.5384615384615385,False,"Kohlberg's Stages of Moral Development, , elements: Title at the top; silhouettes of a child, adolescent, and adult representing different stages of moral development.","Kohlberg's Stages of Moral Development, , elements: Title at the top; silhouettes of a child, adolescent, and adult representing different stages of moral development. [Visual Analysis: Network graph with 169 nodes and 130 edges, density 0.01]",,,,,,,,
54,network_graph,0.8,0.5962478624697197,0.33881682,1.0,networked,"Network graph with 215 nodes and 424 edges, density 0.02",215.0,424.0,0.018430775918278634,3.944186046511628,True,"Employer Reviews on Kununu and Herzberg's Two-Factor Theory, Comparison Diagram, elements: Left side features Kununu reviews with ratings and categories like Career Development and Teamwork, while the right side displays Herzberg's theory categorized into Motivation Factors (with elements like Career Advancement) and Hygiene Factors (featuring Peer Relationships), with satisfaction gradient illustrated.","Employer Reviews on Kununu and Herzberg's Two-Factor Theory, Comparison Diagram, elements: Left side features Kununu reviews with ratings and categories like Career Development and Teamwork, while the right side displays Herzberg's theory categorized into Motivation Factors (with elements like Career Advancement) and Hygiene Factors (featuring Peer Relationships), with satisfaction gradient illustrated. [Visual Analysis: Network graph with 215 nodes and 424 edges, density 0.02]",,,,,,,,
55,network_graph,0.8,0.46513888843098106,0.47344172,0.14476102941176472,networked,"Network graph with 215 nodes and 378 edges, density 0.02",215.0,378.0,0.016431210606389916,3.516279069767442,True,"Stages of Psychosocial Development, Circular Diagram, elements: Circular layout with labeled segments representing different life stages: Early Childhood, Infancy, Preschool, School Age, Adolescence, Young Adulthood, Middle Adulthood, and Maturity, each with associated conflicts.","Stages of Psychosocial Development, Circular Diagram, elements: Circular layout with labeled segments representing different life stages: Early Childhood, Infancy, Preschool, School Age, Adolescence, Young Adulthood, Middle Adulthood, and Maturity, each with associated conflicts. [Visual Analysis: Network graph with 215 nodes and 378 edges, density 0.02]",,,,,,,,
